"dt","buyer_country","buyer_region","seller_country","seller_region","logistics_provider","parcel_qty","sum_apt","sum_bwt"
"2026-01-15","TH","Phuket","TH","Chiang Mai","Kerry Express","9549","8105.4","54131.05"
"2026-01-15","MY","Kedah","MY","Sarawak","Pos Malaysia","11255","9426.03","71069.73"
"2026-01-15","MY","Kedah","MY","Negeri Sembilan","Ninja Van","18079","13818.47","287170.96"
"2026-01-15","TH","Phuket","TH","Nakhon Sawan","Ninja Van","19615","14221.72","65036.66"
"2026-01-15","MY","Kedah","MY","Johor","Ninja Van","8385","6744.21","26499.44"
"2026-01-15","TH","Phuket","TH","Korat","Kerry Express","14096","8339.04","60907.76"
"2026-01-15","MY","Selangor","MY","Penang","J&T","22299","16316.52","39963.17"
"2026-01-15","MY","Selangor","MY","Kuala Lumpur","Ninja Van","30573","22440.59","30607.27"
"2026-01-15","TH","Chonburi","TH","Songkhla","Ninja Van","22950","18224.78","69014.34"
"2026-01-15","TH","Chonburi","TH","BKK","FedEx","14224","8561.27","17111.34"
"2026-01-15","TH","Chonburi","TH","Chiang Mai","Ninja Van","15954","13434.79","46298.74"
"2026-01-15","TH","Chonburi","TH","Phuket","Kerry Express","13163","8564.6","48992.93"
"2026-01-15","TH","Chonburi","TH","Nonthaburi","Kerry Express","11026","8136.92","15921.92"
"2026-01-15","ID","Riau","ID","West Java","Pos Indonesia","24833","16141.28","125551.64"
"2026-01-15","ID","Banten","ID","North Sumatra","Pos Indonesia","26922","18695.38","122765.24"
"2026-01-15","ID","North Sumatra","ID","North Sumatra","SiCepat","32763","21869.02","52363.14"
"2026-01-15","ID","North Sumatra","ID","East Java","SiCepat","18814","13104.76","194950.36"
"2026-01-15","PH","Ilocos Region","PH","Bicol Region","2GO Express","16763","14993.02","43577.29"
"2026-01-15","MY","Sabah","MY","Selangor","Pos Malaysia","12109","9507.61","107509.23"
"2026-01-15","TH","Unknown","TH","Uknown","Kerry Express","17409","12031.43","99587.7"
"2026-01-15","MY","Sabah","MY","Kuala Lumpur","Pos Malaysia","25609","20889.95","226115.59"
"2026-01-15","MY","Sabah","MY","Penang","Pos Malaysia","16477","13384.23","157505.65"
"2026-01-15","MY","Sabah","MY","Pahang","J&T","21708","17465.31","131793.88"
"2026-01-15","MY","Sabah","MY","Negeri Sembilan","Pos Malaysia","19506","14905.98","174459.55"
"2026-01-15","MY","Sabah","MY","Johor","Ninja Van","18289","14044.54","113693.43"
"2026-01-15","MY","Sabah","MY","Sarawak","Ninja Van","19860","16107.53","83020.44"
"2026-01-15","MY","Sabah","MY","Perak","DHL","16611","13824.94","117505.57"
"2026-01-15","PH","Ilocos Region","PH","Central Visayas","DHL","27352","19458.32","100957.0"
"2026-01-15","PH","Ilocos Region","PH","Uknown","2GO Express","28287","17616.22","154578.54"
"2026-01-15","PH","Ilocos Region","PH","SOCCSKSARGEN","Ninja Van","29581","20513.9","146725.09"
"2026-01-15","PH","NCR","PH","Bicol Region","LBC Express","17314","15614.35","40365.97"
"2026-01-15","PH","NCR","PH","SOCCSKSARGEN","Ninja Van","25856","17800.3","93042.52"
"2026-01-15","PH","NCR","PH","Central Visayas","Ninja Van","18490","13532.08","48099.58"
"2026-01-15","PH","NCR","PH","NCR","J&T","29244","19839.28","29279.59"
"2026-01-15","PH","NCR","PH","West Visayas","Ninja Van","28852","17265.0","65191.56"
"2026-01-15","PH","Ilocos Region","PH","Northern Mindanao","Ninja Van","10031","8113.74","5542.59"
"2026-01-15","ID","West Java","ID","Central Java","Pos Indonesia","9578","6946.35","17593.59"
"2026-01-15","ID","West Java","ID","North Sumatra","Pos Indonesia","37145","26357.31","195022.98"
"2026-01-15","ID","West Java","ID","Bali","Ninja Van","31578","24983.07","108299.35"
"2026-01-15","ID","West Java","ID","South Sulawesi","DHL","34157","24771.3","156366.94"
"2026-01-15","TH","Songkhla","TH","Korat","Ninja Van","9948","5653.18","36549.75"
"2026-01-15","TH","Nakhon Sawan","TH","Nakhon Sawan","Ninja Van","7798","5983.26","10085.95"
"2026-01-15","TH","Chiang Mai","TH","Nonthaburi","J&T","13182","8709.11","39477.9"
"2026-01-15","TH","Nakhon Sawan","TH","Songkhla","Kerry Express","18640","15708.63","108754.71"
"2026-01-15","ID","West Java","ID","Banten","SiCepat","33496","21931.18","65193.05"
"2026-01-15","ID","West Java","ID","Riau","Pos Indonesia","29444","23342.26","121414.66"
"2026-01-15","ID","Bali","ID","North Sumatra","SiCepat","19383","13571.92","211032.74"
"2026-01-15","TH","Nakhon Sawan","TH","Khon Kaen","Kerry Express","10306","9402.18","29987.62"
"2026-01-15","TH","Nakhon Sawan","TH","Surat Thani","Ninja Van","27681","23645.67","104479.51"
"2026-01-15","MY","Negeri Sembilan","MY","Kedah","Ninja Van","25036","21949.36","64050.04"
"2026-01-15","MY","Negeri Sembilan","MY","Selangor","J&T","15167","10735.44","20055.11"
"2026-01-15","MY","Negeri Sembilan","MY","Sabah","Ninja Van","25860","21224.66","175089.19"
"2026-01-15","ID","Riau","ID","South Sulawesi","J&T","15465","12223.27","129643.91"
"2026-01-15","MY","Sarawak","MY","Selangor","DHL","30258","20209.46","133739.74"
"2026-01-15","MY","Sarawak","MY","Sabah","Ninja Van","22202","18636.02","77545.38"
"2026-01-15","ID","Riau","ID","East Java","Pos Indonesia","12941","9902.74","79415.39"
"2026-01-15","MY","Sarawak","MY","Pahang","Ninja Van","29233","23279.19","111919.68"
"2026-01-15","ID","Riau","ID","Unknown","SiCepat","29883","16128.35","204269.6"
"2026-01-15","MY","Sarawak","MY","Penang","J&T","29731","21249.84","140376.98"
"2026-01-15","ID","Riau","ID","Jakarta","SiCepat","25251","16026.06","140430.71"
"2026-01-15","PH","West Visayas","PH","Bicol Region","J&T","14523","12387.53","27549.52"
"2026-01-15","TH","Songkhla","TH","Chonburi","J&T","14278","9563.91","47554.73"
"2026-01-15","TH","Songkhla","TH","Phuket","J&T","19769","11706.92","38379.6"
"2026-01-15","TH","Songkhla","TH","Surat Thani","Kerry Express","19959","18282.85","44347.27"
"2026-01-15","ID","Uknown","ID","Unknown","Pos Indonesia","0","0.0","0.0"
"2026-01-15","ID","Banten","ID","West Java","Pos Indonesia","14975","9587.73","22993.54"
"2026-01-15","PH","Northern Mindanao","PH","NCR","Ninja Van","9436","6716.62","37291.0"
"2026-01-15","ID","Banten","ID","Bali","Ninja Van","13850","10932.24","53460.73"
"2026-01-15","ID","Banten","ID","East Java","SiCepat","27507","19294.84","111378.36"
"2026-01-15","ID","Banten","ID","Jakarta","J&T","7458","4451.9","9018.83"
"2026-01-15","ID","Banten","ID","Banten","Ninja Van","26019","17150.24","27691.67"
"2026-01-15","ID","Banten","ID","Central Java","Pos Indonesia","14276","9991.88","32406.8"
"2026-01-15","MY","Kuala Lumpur","MY","Selangor","Ninja Van","14921","10543.27","15573.6"
"2026-01-15","TH","Chiang Mai","TH","Songkhla","J&T","14166","10937.39","73846.47"
"2026-01-15","TH","Chiang Mai","TH","Chiang Mai","J&T","24998","20470.19","30863.57"
"2026-01-15","TH","Chiang Mai","TH","Nakhon Sawan","Kerry Express","17730","14264.18","50403.31"
"2026-01-15","TH","Chiang Mai","TH","Khon Kaen","Ninja Van","22484","19055.11","61139.38"
"2026-01-15","TH","Chiang Mai","TH","Phuket","Kerry Express","15340","9958.03","93991.32"
"2026-01-15","TH","Chiang Mai","TH","Chonburi","J&T","15659","10593.19","49117.99"
"2026-01-15","PH","West Visayas","PH","Central Luzon","2GO Express","24447","17728.51","58035.64"
"2026-01-15","MY","Perak","MY","Johor","Pos Malaysia","15342","12139.21","48258.42"
"2026-01-15","MY","Sabah","MY","Sabah","Ninja Van","28098","23815.49","37855.0"
"2026-01-15","MY","Perak","MY","Penang","Ninja Van","15304","11508.65","23566.76"
"2026-01-15","PH","Calabarzon","PH","Northern Mindanao","2GO Express","20403","17080.89","61392.88"
"2026-01-15","PH","Calabarzon","PH","West Visayas","LBC Express","17013","10787.61","47389.07"
"2026-01-15","PH","Calabarzon","PH","Calabarzon","Ninja Van","16010","11161.82","16025.09"
"2026-01-15","PH","Central Luzon","PH","Central Luzon","J&T","10768","7353.97","10781.74"
"2026-01-15","PH","Central Luzon","PH","Central Visayas","LBC Express","20049","15462.5","67452.81"
"2026-01-15","ID","Central Java","ID","East Java","J&T","27711","19440.38","49313.99"
"2026-01-15","PH","Bicol Region","PH","Bicol Region","2GO Express","14389","12367.56","18293.66"
"2026-01-15","PH","Central Luzon","PH","SOCCSKSARGEN","Ninja Van","22238","15129.46","87030.2"
"2026-01-15","PH","Bicol Region","PH","Ilocos Region","J&T","12721","9738.95","31660.96"
"2026-01-15","PH","Bicol Region","PH","Calabarzon","2GO Express","18155","12380.93","34488.53"
"2026-01-15","MY","Pahang","MY","Penang","J&T","26097","20163.32","59412.38"
"2026-01-15","ID","Jakarta","ID","South Sulawesi","Pos Indonesia","30627","24464.45","147017.52"
"2026-01-15","MY","Pahang","MY","Negeri Sembilan","Ninja Van","14834","11122.15","25584.82"
"2026-01-15","MY","Pahang","MY","Perak","Pos Malaysia","18102","17109.02","44003.27"
"2026-01-15","ID","Jakarta","ID","West Java","Pos Indonesia","22373","14938.78","30555.51"
"2026-01-15","MY","Pahang","MY","Kedah","J&T","25534","21759.15","57998.85"
"2026-01-15","ID","Jakarta","ID","Banten","DHL","19597","12426.51","23399.85"
"2026-01-15","PH","West Visayas","PH","Ilocos Region","Ninja Van","29944","24519.11","79294.34"
"2026-01-15","PH","Bicol Region","PH","SOCCSKSARGEN","2GO Express","23798","15899.63","84706.51"
"2026-01-15","ID","Central Java","ID","South Sulawesi","Pos Indonesia","28794","23289.13","107432.69"
"2026-01-15","ID","Central Java","ID","West Java","Ninja Van","32365","20571.97","59027.97"
"2026-01-15","ID","South Sulawesi","ID","West Java","Pos Indonesia","30323","19440.8","169065.58"
"2026-01-15","TH","BKK","TH","Korat","Kerry Express","12845","7603.82","25872.45"
"2026-01-15","PH","West Visayas","PH","Central Visayas","LBC Express","24454","19577.01","44566.22"
"2026-01-15","ID","East Java","ID","Central Java","Ninja Van","14689","10308.02","24923.45"
"2026-01-15","MY","Penang","MY","Kuala Lumpur","J&T","8856","6524.06","16165.5"
"2026-01-15","ID","East Java","ID","South Sulawesi","DHL","19031","14235.3","58323.77"
"2026-01-15","MY","Penang","MY","Penang","J&T","27567","20113.32","29037.36"
"2026-01-15","ID","East Java","ID","Banten","SiCepat","12425","7712.5","50896.48"
"2026-01-15","PH","Northern Mindanao","PH","Central Luzon","J&T","21009","14715.65","89473.35"
"2026-01-15","ID","Riau","ID","Bali","SiCepat","8948","6983.91","84351.59"
"2026-01-15","MY","Sarawak","MY","Kedah","Pos Malaysia","28767","25146.37","182951.87"
"2026-01-15","ID","Riau","ID","Banten","Pos Indonesia","19874","13461.38","89090.33"
"2026-01-15","PH","West Visayas","PH","SOCCSKSARGEN","2GO Express","8259","5812.32","19827.46"
"2026-01-16","ID","Bali","ID","East Java","SiCepat","10524","7666.33","28591.97"
"2026-01-16","MY","Johor","MY","Penang","J&T","30473","19515.9","78814.01"
"2026-01-16","MY","Johor","MY","Negeri Sembilan","J&T","17796","14071.03","30725.7"
"2026-01-16","MY","Johor","MY","Pahang","J&T","10594","8576.27","18107.12"
"2026-01-16","MY","Johor","MY","Perak","J&T","15615","12838.37","33912.97"
"2026-01-16","MY","Johor","MY","Sabah","Ninja Van","25817","21203.64","134832.4"
"2026-01-16","ID","Bali","ID","Bali","DHL","16979","12733.26","22251.05"
"2026-01-16","TH","Korat","TH","Nonthaburi","Kerry Express","29245","19226.39","57875.46"
"2026-01-16","MY","Johor","MY","Johor","Ninja Van","28256","18725.59","29306.63"
"2026-01-16","TH","Korat","TH","Korat","FedEx","14840","9726.08","15813.47"
"2026-01-16","TH","Korat","TH","Chiang Mai","Kerry Express","14540","12189.29","43214.5"
"2026-01-16","TH","Korat","TH","Songkhla","Ninja Van","16461","14446.21","59295.13"
"2026-01-16","MY","Johor","MY","Kedah","J&T","30360","24635.73","82757.29"
"2026-01-16","MY","Kedah","MY","Sarawak","J&T","17126","14139.88","88484.43"
"2026-01-16","TH","Khon Kaen","TH","Korat","Kerry Express","15995","10713.93","32491.42"
"2026-01-16","MY","Kedah","MY","Selangor","J&T","18460","13275.19","42817.97"
"2026-01-16","MY","Kedah","MY","Perak","Pos Malaysia","10404","9935.19","22576.1"
"2026-01-16","MY","Perak","MY","Pahang","Ninja Van","9568","7945.53","19069.85"
"2026-01-16","MY","Perak","MY","Sabah","Pos Malaysia","12888","11300.49","102870.3"
"2026-01-16","MY","Perak","MY","Selangor","Pos Malaysia","13440","9665.48","28264.41"
"2026-01-16","TH","Phuket","TH","Nonthaburi","Kerry Express","13580","8609.11","47797.32"
"2026-01-16","ID","Riau","ID","North Sumatra","Ninja Van","28262","22067.16","79933.17"
"2026-01-16","MY","Sarawak","MY","Sarawak","J&T","11183","8633.06","14214.96"
"2026-01-16","MY",,"MY","Johor","Pos Malaysia","17599","12608.83","96335.44"
"2026-01-16","MY","Pahang","MY","Perak","Pos Malaysia","9523","9056.61","21587.22"
"2026-01-16","MY","Pahang","MY","Pahang","Pos Malaysia","25741","22933.89","36731.78"
"2026-01-16","MY","Pahang","MY","Selangor","Pos Malaysia","13244","9869.52","27770.1"
"2026-01-16","MY","Pahang","MY","Negeri Sembilan","Ninja Van","8955","7009.9","14663.83"
"2026-01-16","ID","Jakarta","ID","Riau","SiCepat","12728","9217.9","60946.88"
"2026-01-16","ID","Jakarta","ID","North Sumatra","J&T","9613","7005.26","45330.08"
"2026-01-16","PH","Northern Mindanao","PH","West Visayas","2GO Express","12784","7749.22","31280.16"
"2026-01-16","PH","Bicol Region","PH","Northern Mindanao","Ninja Van","31834","24624.0","96594.09"
"2026-01-16","PH","Bicol Region","PH","Ilocos Region","Ninja Van","30882","26404.13","80830.58"
"2026-01-16","PH","Bicol Region","PH","SOCCSKSARGEN","Ninja Van","13542","9622.5","48605.87"
"2026-01-16","PH","Bicol Region","PH","West Visayas","LBC Express","21271","12218.07","56624.53"
"2026-01-16","PH","Bicol Region","PH","Calabarzon","2GO Express","19082","11920.17","37340.85"
"2026-01-16","PH",,"PH","Calabarzon","LBC Express","25665","16909.89","141014.92"
"2026-01-16","PH","Bicol Region","PH","Central Visayas","LBC Express","19598","14893.78","57420.95"
"2026-01-16","PH","Bicol Region","PH","NCR","2GO Express","27116","17120.27","54588.63"
"2026-01-16","MY","Perak","MY","Kuala Lumpur","J&T","29546","21659.22","47395.5"
"2026-01-16","ID","Jakarta","ID","Central Java","J&T","30001","20451.64","66397.67"
"2026-01-16","MY","Pahang","MY","Johor","Ninja Van","25690","17654.06","47003.13"
"2026-01-16","PH","Unknown","PH","Central Visayas","LBC Express","14688","11295.35","80595.2"
"2026-01-16","MY","Uknown","MY","Pahang","Ninja Van","12521","10595.36","53979.02"
"2026-01-16","MY","Uknown","MY","Sabah","DHL","9890","7688.33","43740.49"
"2026-01-16","MY","Pahang","MY","Sabah","Pos Malaysia","21178","18654.75","145812.46"
"2026-01-16","TH","Khon Kaen","TH","Chiang Mai","J&T","14572","11120.49","40372.54"
"2026-01-16","TH","Khon Kaen","TH","Songkhla","Kerry Express","30210","28089.78","165075.98"
"2026-01-16","MY","Pahang","MY","Penang","Pos Malaysia","11833","8154.86","34387.06"
"2026-01-16","PH","SOCCSKSARGEN","PH","Central Visayas","2GO Express","8019","5914.9","20824.03"
"2026-01-16","TH","Khon Kaen","TH","BKK","Ninja Van","21902","12716.43","53711.17"
"2026-01-16","PH","SOCCSKSARGEN","PH","West Visayas","LBC Express","21638","12475.22","81889.44"
"2026-01-16","TH","Khon Kaen","TH","Phuket","Kerry Express","23124","15954.55","126626.54"
"2026-01-16","TH","Khon Kaen","TH","Chonburi","Ninja Van","16067","10902.61","39327.05"
"2026-01-16","TH","BKK","TH","Chonburi","J&T","27908","17819.72","32493.96"
"2026-01-16","PH","SOCCSKSARGEN","PH","Calabarzon","LBC Express","19303","12359.81","106296.53"
"2026-01-16","ID","","ID","West Java","Pos Indonesia","18659","12261.45","84969.64"
"2026-01-16","PH","Central Luzon","PH","SOCCSKSARGEN","Ninja Van","21398","15755.92","82565.09"
"2026-01-16","PH","Calabarzon","PH","NCR","J&T","22291","13873.38","23689.18"
"2026-01-16","PH","SOCCSKSARGEN","PH","Northern Mindanao","DHL","9839","7440.23","20005.65"
"2026-01-16","PH","Central Luzon","PH","Central Luzon","2GO Express","22650","15924.69","23785.33"
"2026-01-16","PH","Central Luzon","PH","West Visayas","2GO Express","15168","8897.68","37229.22"
"2026-01-16","TH","Khon Kaen","TH","Nonthaburi","DHL","20612","12293.85","46134.74"
"2026-01-16","PH","Calabarzon","PH","Calabarzon","2GO Express","12263","8046.3","12447.55"
"2026-01-16","PH","Calabarzon","PH","West Visayas","LBC Express","22237","13922.84","60922.34"
"2026-01-16","PH","Central Luzon","PH","Northern Mindanao","J&T","26654","20548.34","88438.93"
"2026-01-16","PH","Calabarzon","PH","Ilocos Region","2GO Express","17837","16591.98","27982.22"
"2026-01-16","MY","Kedah","MY","Kuala Lumpur","Pos Malaysia","13794","11078.36","39426.42"
"2026-01-16","TH","Chonburi","TH","Khon Kaen","J&T","20432","17546.5","42645.89"
"2026-01-16","TH","Chonburi","TH","Korat","Kerry Express","20593","13910.83","41205.83"
"2026-01-16","TH","Songkhla","TH","Songkhla","DHL","28177","23421.72","33987.59"
"2026-01-16","TH","Songkhla","TH","Korat","Kerry Express","26034","17680.64","118927.28"
"2026-01-16","TH","Songkhla","TH","Khon Kaen","J&T","9231","7480.45","38288.57"
"2026-01-16","TH","Songkhla","TH","BKK","J&T","9409","5383.96","29831.26"
"2026-01-16","PH","SOCCSKSARGEN","PH","SOCCSKSARGEN","2GO Express","26928","19551.44","35427.78"
"2026-01-16","PH","SOCCSKSARGEN","PH","Ilocos Region","Ninja Van","24013","20827.38","121947.63"
"2026-01-16","TH","Songkhla","TH","Chiang Mai","Kerry Express","13958","11422.02","90052.12"
"2026-01-16","TH","Surat Thani","TH","Chonburi","J&T","23369","15548.18","65229.61"
"2026-01-16","TH","Surat Thani","TH","Nakhon Sawan","DHL","25728","20203.78","89552.5"
"2026-01-16","TH","Surat Thani","TH","Nonthaburi","Ninja Van","25392","15802.29","72306.71"
"2026-01-16","TH","Surat Thani","TH","Chiang Mai","Kerry Express","8447","7242.42","48641.45"
"2026-01-16","TH","Surat Thani","TH","BKK","Kerry Express","15200","9510.85","57645.4"
"2026-01-16","ID","Central Java","ID","West Java","Pos Indonesia","29505","18119.01","54848.37"
"2026-01-16","TH","BKK","TH","Chiang Mai","FedEx","27411","21401.91","70148.13"
"2026-01-16","TH","BKK","TH","Nakhon Sawan","J&T","17706","13561.34","27994.82"
"2026-01-16","ID","South Sulawesi","ID","North Sumatra","DHL","28652","19929.0","277366.45"
"2026-01-16","TH","BKK","TH","BKK","Kerry Express","20874","12670.85","27560.61"
"2026-01-16","ID","Central Java","ID","Central Java","Pos Indonesia","34927","24057.11","39484.24"
"2026-01-16","ID","South Sulawesi","ID","Central Java","SiCepat","23523","15327.37","136194.55"
"2026-01-16","ID","South Sulawesi","ID","South Sulawesi","Pos Indonesia","31347","26353.06","40576.92"
"2026-01-16","ID","South Sulawesi","ID","Jakarta","SiCepat","22911","14409.43","172958.01"
"2026-01-16","ID","South Sulawesi","ID","West Java","Ninja Van","28271","17344.13","162263.83"
"2026-01-16","PH","Central Visayas","PH","Bicol Region","2GO Express","21635","18070.85","43763.38"
"2026-01-16","TH","BKK","TH","Korat","J&T","13647","8610.84","20650.72"
"2026-01-16","PH","Central Visayas","PH","NCR","Ninja Van","27796","17018.33","73561.61"
"2026-01-16","ID","South Sulawesi","ID","East Java","Pos Indonesia","12041","9024.59","47510.78"
"2026-01-16","ID","Central Java","ID","East Java","SiCepat","34985","25181.45","73536.81"
"2026-01-16","TH","BKK","TH","Phuket","Kerry Express","28378","18471.08","106128.55"
"2026-01-16","PH","Central Visayas","PH","Northern Mindanao","Ninja Van","32494","24487.8","53907.4"
